,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,LOCAL_DE_PRODUÇÃO,TEMPO_DE_ARMAZENAMENTO,LINK,DATA_COLETA
99,60faf0216b65d1ecae464a28,Cachaça Dom Tápparo Amburana 700ml," R$ 79,00 "," Cachaça envelhecida em barris de Amburana 6 anos. O ENGENHO DOM TÁPPARO COMEÇOU, Por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para o consumo próprio e presentear os amigos. A cachaça fez tanto sucesso que começaram a querer comprá-la. Foi então que José Tapparo viu nessa atividade uma oportunidade de negócio. Com o passar dos anos e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje a empresa conta com a colaboração da terceira geração da família Tápparo, Bruno, Giovanni e Breno, Marcus, Fernando e Carla Tápparo. A produção da cachaça Dom Tápparo é toda feita na propriedade da família: plantio da cana-de-açúcar, moagem, destilação e envelhecimento. Além da produção toda na propriedade, o envelhecimento é feito em barris de Carvalho Europeu e Americano e outras madeiras como Amburana e Amendoim. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-dom-tapparo-amburana-700ml,12/07/2021 23:42
100,60faf0216b65d1ecae464a29,Cachaça Tiê Ouro 700ml," R$ 45,90 ", A Cachaça Tiê nasce aqui. Sua produção é artesanal e alinha os métodos tradicionais com as boas práticas de produção necessárias para garantir a sua alta qualidade. Sinta o sabor e aroma levemente perfumado da Cachaça Tiê. Sinta todas essas sensações à flor da pele! Aiuruoca está localizada no Sul de Minas Gerais no limite do Circuito das Águas. Faz parte do Circuito Terras Altas da Mantiqueira do Parque Estadual da Serra do Papagaio e Serra da Mantiqueira sendo considerada uma das melhores cidades para o Ecoturismo e com grande tradição na produção da artesanal de cachaça. Do plantio da cana ao engarrafamento da bebida a cachaça TIÊ passa por um rigoroso controle de qualidade. O corte da planta é feito manualmente sem uso de fogo evitando que componentes indesejáveis surjam durante a fermentação realizada em dornas de inox com levedo especial e por tempo controlado. O mosto fermentado resultado da etapa anterior é colocado em um alambique de cobre para obtenção do produto final: a cachaça. Do total destilado apenas o “coração” é armazenado em tonéis de aço inox e de carvalho e se transformam em TIÊ OURO ou TIÊ PRATA. ,Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-tie-ouro-700ml-,12/07/2021 23:42
101,60faf0216b65d1ecae464a2a,Cachaça Encantos da Marquesa Prata Safra 2009 600ml," R$ 39,90 "," A Encantos da Marquesa Prata Safra 2009 tem sabor doce em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. A Cachaça Encantos da Marquesa Prata 2009, produzida em Indaiabira (Marquesa é o nome da fazenda). Comprada em 2009 por Eduardo Martins, pesquisador da área ambiental, por duas vezes presidente do Ibama, a propriedade já tinha tradição na fabricação da bebida. Com a compra, foi investido no aprimoramento do processo de fabricação de cachaça com mais qualidade e produzida com o padrão orgânico. É produzida com diversos cuidados que incluem a base orgânica do canavial, o uso da água de chuva para eliminar a presença de metais na destilação, a colheita manual e o uso de transporte por animais, a renovação sistemática do fermento, e ainda, a destilação cuidadosa em alambiques de cobre de pequeno porte. Sensorial Floral no odor, remete a flores apícolas. O sabor confirma a intensidade de doçura, em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. Na fazenda Marquesa a cana é colhida manualmente e transportada por animais até o alambique, para evitar que ela se contamine com a fumaça dos veículos motorizados. Para fermentação, empregam leveduras autóctones selecionadas. Com rendimento de 200 mil litros por ano, a dupla também demonstra vanguarda ao trazer conceitos da Escola Varietal, como identificação da safra e reconhecimento da variedade de cana como fundamental para distinguir as características sensoriais da cachaça. ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-encantos-da-marquesa-prata-safra-2009-600ml,12/07/2021 23:42
102,60faf0216b65d1ecae464a2b,Cachaça Costa Rica Ouro Carvalho 1 litro," R$ 74,90 "," A Cachaça Costa Rica é uma cachaça mineira de alta qualidade, armazenada em tonéis de carvalho, produzida pelo Alambique Guarani. A Costa Rica Ouro Carvalho apresenta equilíbrio perfeito entre o amadeirado e frutado. A marca COSTA RICA faz referência à importante fazenda com o mesmo nome na região de Guarani, próximo à uma região serrana que além do clima agradável, também abriga o seu maior legado que é a pedra do relógio. O formato dos dois picos da serra estão representados na marca, registrando assim a origem das cachaças produzidas. ",,,,,,https://www.araraunacachacaria.com.br/cachacacostaricaourocarvalho-1-litro,12/07/2021 23:42
103,60faf0216b65d1ecae464a2c,Cachaça Bola de Prata 600ml," R$ 39,99 "," A Cachaça Bola de Ouro e a Cachaça Bola de Prata são produzidas em São Sebastião, no agreste alagoano, pela turma do Alambique Gogó da Ema, sob encomenda de Carlos Lira, veterano militante da Cachaça natural da Paraíba e hoje residente na capital federal. A Cachaça Bola de Prata é um blend exclusivo de cachaças em inox e jequitibá, com 40% de teor alcoólico. Origem: São Sebastião/AL Madeira: Jequitibá e Inox Envelhecimento: 1 ano Grad. Alcoólica: 40% Volume: 600ml ",Volume: 600ml,40%,Jequitibá e Inox,São Sebastião/AL,1 ano,https://www.araraunacachacaria.com.br/cachaca-bola-de-prata-600ml,12/07/2021 23:43
104,60faf0226b65d1ecae464a2d,Cachaça Orizona Reserva Select 500ml," R$ 59,99 "," Orizona Reserva Select é uma cachaça amadeirada de extrema qualidade, ideal para comemorar aqueles momentos mais que especiais! Os cuidados desde o plantio até seu envelhecimento por 10 anos em barris de carvalho francês garantem consistência e perfeição em sua coloração, aromas e sabor. Embalagem que encanta convida para um brinde aos belos momentos da vida! Aprecie com responsabilidade! Apresentação 500ml 39% gradação alcoólica ?Origem: Orizona/GO ",Volume: 500ml,,,,,https://www.araraunacachacaria.com.br/cachaca-orizona-reserva-select-500ml-,12/07/2021 23:43
105,60faf0226b65d1ecae464a2e,Cachaça Encantos da Marquesa Prata Safra 2010 600ml," R$ 39,90 "," A Encantos da Marquesa Prata Safra 2010 tem sabor doce em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. A Cachaça Encantos da Marquesa Prata 2010, produzida em Indaiabira (Marquesa é o nome da fazenda). Comprada em 2009 por Eduardo Martins, pesquisador da área ambiental, por duas vezes presidente do Ibama, a propriedade já tinha tradição na fabricação da bebida. Com a compra, foi investido no aprimoramento do processo de fabricação de cachaça com mais qualidade e produzida com o padrão orgânico. É produzida com diversos cuidados que incluem a base orgânica do canavial, o uso da água de chuva para eliminar a presença de metais na destilação, a colheita manual e o uso de transporte por animais, a renovação sistemática do fermento, e ainda, a destilação cuidadosa em alambiques de cobre de pequeno porte. Sensorial Floral no odor, remete a flores apícolas. O sabor confirma a intensidade de doçura, em balanço com o alcoólico e a acidez. A picância leve torna esta cachaça redonda e gentil. Na fazenda Marquesa a cana é colhida manualmente e transportada por animais até o alambique, para evitar que ela se contamine com a fumaça dos veículos motorizados. Para fermentação, empregam leveduras autóctones selecionadas. Com rendimento de 200 mil litros por ano, a dupla também demonstra vanguarda ao trazer conceitos da Escola Varietal, como identificação da safra e reconhecimento da variedade de cana como fundamental para distinguir as características sensoriais da cachaça. ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-encantos-da-marquesa-prata-safra-2010-600ml,12/07/2021 23:43
106,60faf0226b65d1ecae464a2f,Cachaça Boa Luz Ouro 670ml," R$ 59,90 "," A Cachaça Boa Luz é produdiza pela Cachaçaria Jardim das Laranjeiras, localizada na cidade de Laranjeiras/SE. A cachaçaria JDL, começou a produzir no início da década, com carinho e dedicação, tratando e cuidando da matéria-prima até o processo final de fabricação; dando continuidade, fazendo o acompanhamento das gôndolas e prateleiras dos nossos salutares clientes e parceiros. Essa cachaça foi medalha de ouro no concurso mundial de bruxelas edição brasil em 2018 possui graduação alcóolica de 41%. Armazenada em barrís de carvalho por pelo menos três anos esta cachaça entrega um carvalho perfeito, aroma adocicado e levemente aos tons de baunilha. ",Volume: 670ml,,,,,https://www.araraunacachacaria.com.br/cachaca-boa-luz-ouro-670ml,12/07/2021 23:43
107,60faf0226b65d1ecae464a30,Cachaça Dom Tápparo Premium Jequitibá 700ml," R$ 79,00 "," A Cachaça Dom Tápparo Jequitibá 6 Anos Premium Gp 700ml é uma bebida premium, envelhecida por seis anos em barris de jequitibá, madeira tipicamente brasileira. Leve, é um destilado que possui graduação alcoólica de 40%. Por iniciativa do Sr. José Tápparo, que em 1978 resolveu produzir cachaça para o consumo próprio e presentear os amigos. A cachaça fez tanto sucesso que começaram a querer comprá-la. Foi então que José Tapparo viu nessa atividade uma oportunidade de negócio. Com o passar dos anos e a entrada dos filhos Ademílson e Carlos na empresa, o engenho cresceu e passou a produzir vários tipos de cachaças, coquetéis alcoólicos e licores. Hoje a empresa conta com a colaboração da terceira geração da família Tápparo, Bruno, Giovanni e Breno, Marcus, Fernando e Carla Tápparo. A produção da cachaça Dom Tápparo é toda feita na propriedade da família: plantio da cana-de-açúcar, moagem, destilação e envelhecimento. Além da produção toda na propriedade, o envelhecimento é feito em barris de Carvalho Europeu e Americano e outras madeiras como Amburana e Amendoim. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-dom-tapparo-premium-jequitiba-500ml-,12/07/2021 23:43
108,60faf0226b65d1ecae464a31,Cachaça Claudionor 670ml," R$ 35,90 "," A Cachaça Claudionor 670ml é uma bebida forte, com aroma de cana-de-açúcar madura, que descansa por dois anos em tonéis de amburana de quase 100 anos. De cor límpida, com um leve tom amarelado, possui graduação alcoólica de 48%. A Cachaça Claudionor é produzida artesanalmente em Januária, norte de Minas Gerais, seguindo a tradição que nasceu em 1925 com o fundador Claudionor Carneiro. A bebida era comercializada em garrafões e dornas para comerciantes e barqueiros que navegavam pelo Rio São Francisco e passavam pela cidade à procura da cachaça Januária de Claudionor. Na terceira geração da família, a dedicação e o cuidado com a história seguem honrando os princípios do criador do destilado. Origem: Brasil Região: Januária, MG Graduação Alcoólica: 48% A Cachaça Claudionor é a pioneira em Januária na produção de cachaça artesanal, levando a cidade a ser conhecida como a ""Terra da Cachaça"". Vendida inicialmente em garrafões, passou a ser rotulada e engarrafada em 1925, com o nome de Januária, pelo Velho Claudionor Carneiro e Dona Joventina. Quem por Januária passava, não deixava de procurar a Cachaça Januária do Claudionor, e assim passou a ser chamada e rotulada como Aguardente Claudionor. ",Volume: 670ml,,,,,https://www.araraunacachacaria.com.br/produto/cachaca-claudionor-670ml.html,12/07/2021 23:43
109,60faf0226b65d1ecae464a32,Cachaça Castelo Branco 600ml," R$ 39,90 "," Considerada a mãe das cachaças de Goiás a Cachaça Castelo Branco é produzida em Campo Alegre de Goiás/GO. Engarrafada em típica garrafa ambar (cerveja) com volume de 600ml, possui 44,5% de graduação alcoólica. ",Volume: 600ml,,,,,https://www.araraunacachacaria.com.br/cachaca-castelo-branco-600ml-2021-03-18-14-59-45,12/07/2021 23:43
110,60faf0226b65d1ecae464a33,Cachaça Marc Carvalho Americano 700ml," R$ 74,90 "," Blend de barris ex-Tennessee Whiskey com barris de Carvalho Americano de 1º uso, Uma Cachaça Premium de Alambique produzida com maestria e com os mais rigorosos padrões de qualidade, prezando pela excelência e complexidade sensorial. Rica, macia, equilibrada, impecável. ",Volume: 700ml,,,,,https://www.araraunacachacaria.com.br/cachaca-marc-carvalho-americano-700ml-2021-03-18-14-58-53,12/07/2021 23:43
